job.log: 2024/03/18 14:45:22  Created 'KKelly - Latest 2D Scene' by 'admin'
job.log: 2024/03/19 14:13:25  DM-RENDER-001: Redshift Info: AMM enabled
job.log: 2024/03/19 14:13:25  DM-RENDER-001: Redshift Info: Rendering frame 13...
job.log: 2024/03/19 14:13:25  DM-RENDER-001: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 14:13:25  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:13:25  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:14:34  DM-RENDER-016: Redshift Info: 
job.log: 2024/03/19 14:14:34  DM-RENDER-016: Redshift Info: Rendering time: 3m:22s (2 GPU(s) used)
job.log: 2024/03/19 14:14:35  DM-RENDER-016: Rendering frame 61 of job 'Nick C color redo'
job.log: 2024/03/19 14:14:36  DM-RENDER-016: Redshift Info: Summary: Lights:8 Meshes:217 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:0
job.log: 2024/03/19 14:14:36  DM-RENDER-016: Redshift Info: AMM enabled
job.log: 2024/03/19 14:14:36  DM-RENDER-016: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 14:14:36  DM-RENDER-016: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:14:36  DM-RENDER-016: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:14:36  DM-RENDER-016: Redshift Info: Rendering frame 61...
job.log: 2024/03/19 14:14:49  DM-RENDER-001: Redshift Info: 
job.log: 2024/03/19 14:14:49  DM-RENDER-001: Redshift Info: Rendering time: 1m:24s (4 GPU(s) used)
job.log: 2024/03/19 14:14:50  DM-RENDER-001: Rendering frame 14 of job 'Nick C color redo'
job.log: 2024/03/19 14:14:51  DM-RENDER-001: Redshift Info: Summary: Lights:8 Meshes:217 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:0
job.log: 2024/03/19 14:14:51  DM-RENDER-001: Redshift Info: AMM enabled
job.log: 2024/03/19 14:14:51  DM-RENDER-001: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 14:14:51  DM-RENDER-001: Redshift Info: Rendering frame 14...
job.log: 2024/03/19 14:14:51  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:14:51  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:15:27  DM-RENDER-013: Redshift Info: Summary: Lights:8 Meshes:217 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:0
job.log: 2024/03/19 14:15:27  DM-RENDER-013: Redshift Info: Rendering frame 76...
job.log: 2024/03/19 14:15:27  DM-RENDER-013: Redshift Info: AMM enabled
job.log: 2024/03/19 14:15:27  DM-RENDER-013: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:15:27  DM-RENDER-013: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 14:15:27  DM-RENDER-013: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:16:16  DM-RENDER-001: Redshift Info: 
job.log: 2024/03/19 14:16:16  DM-RENDER-001: Redshift Info: Rendering time: 1m:25s (4 GPU(s) used)
job.log: 2024/03/19 14:16:17  DM-RENDER-001: Rendering frame 15 of job 'Nick C color redo'
job.log: 2024/03/19 14:16:18  DM-RENDER-001: Redshift Info: Summary: Lights:8 Meshes:217 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:0
job.log: 2024/03/19 14:16:18  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:16:18  DM-RENDER-001: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 14:16:18  DM-RENDER-001: Redshift Info: Rendering frame 15...
job.log: 2024/03/19 14:16:18  DM-RENDER-001: Redshift Info: AMM enabled
job.log: 2024/03/19 14:16:18  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:16:29  DM-RENDER-009: Redshift Info: Rendering time: 4m:28s (2 GPU(s) used)
job.log: 2024/03/19 14:16:29  DM-RENDER-009: Redshift Info: 
job.log: 2024/03/19 14:16:30  DM-RENDER-009: Rendering frame 25 of job 'Nick C color redo'
job.log: 2024/03/19 14:16:30  DM-RENDER-009: Redshift Info: Summary: Lights:8 Meshes:217 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:0
job.log: 2024/03/19 14:16:31  DM-RENDER-009: Redshift Info: Rendering frame 25...
job.log: 2024/03/19 14:16:31  DM-RENDER-009: Redshift Info: AMM enabled
job.log: 2024/03/19 14:16:31  DM-RENDER-009: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:16:31  DM-RENDER-009: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:16:31  DM-RENDER-009: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 14:17:32  DM-RENDER-015: Redshift Info: 
job.log: 2024/03/19 14:17:32  DM-RENDER-015: Redshift Info: Rendering time: 4m:37s (2 GPU(s) used)
job.log: 2024/03/19 14:17:32  DM-RENDER-015: Rendering frame 37 of job 'Nick C color redo'
job.log: 2024/03/19 14:17:33  DM-RENDER-015: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 14:17:33  DM-RENDER-015: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:17:33  DM-RENDER-015: Redshift Info: AMM enabled
job.log: 2024/03/19 14:17:33  DM-RENDER-015: Redshift Info: Summary: Lights:8 Meshes:217 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:0
job.log: 2024/03/19 14:17:33  DM-RENDER-015: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:17:33  DM-RENDER-015: Redshift Info: Rendering frame 37...
job.log: 2024/03/19 14:17:34  DM-RENDER-016: Redshift Info: 
job.log: 2024/03/19 14:17:34  DM-RENDER-016: Redshift Info: Rendering time: 2m:58s (2 GPU(s) used)
job.log: 2024/03/19 14:17:35  DM-RENDER-016: Rendering frame 63 of job 'Nick C color redo'
job.log: 2024/03/19 14:17:36  DM-RENDER-016: Redshift Info: Summary: Lights:8 Meshes:217 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:0
job.log: 2024/03/19 14:17:36  DM-RENDER-016: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:17:36  DM-RENDER-016: Redshift Info: Rendering frame 63...
job.log: 2024/03/19 14:17:36  DM-RENDER-016: Redshift Info: AMM enabled
job.log: 2024/03/19 14:17:36  DM-RENDER-016: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:17:36  DM-RENDER-016: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 14:17:40  DM-RENDER-014: Redshift Info: Rendering time: 4m:35s (2 GPU(s) used)
job.log: 2024/03/19 14:17:40  DM-RENDER-014: Redshift Info: 
job.log: 2024/03/19 14:17:41  DM-RENDER-014: Rendering frame 50 of job 'Nick C color redo'
job.log: 2024/03/19 14:17:41  DM-RENDER-014: Redshift Info: AMM enabled
job.log: 2024/03/19 14:17:41  DM-RENDER-014: Redshift Info: Summary: Lights:8 Meshes:217 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:0
job.log: 2024/03/19 14:17:41  DM-RENDER-014: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 14:17:41  DM-RENDER-014: Redshift Info: Rendering frame 50...
job.log: 2024/03/19 14:17:41  DM-RENDER-014: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:17:41  DM-RENDER-014: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:17:44  DM-RENDER-001: Redshift Info: Rendering time: 1m:25s (4 GPU(s) used)
job.log: 2024/03/19 14:17:44  DM-RENDER-001: Redshift Info: 
job.log: 2024/03/19 14:17:44  DM-RENDER-001: Rendering frame 16 of job 'Nick C color redo'
job.log: 2024/03/19 14:17:46  DM-RENDER-001: Redshift Info: Summary: Lights:8 Meshes:217 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:0
job.log: 2024/03/19 14:17:46  DM-RENDER-001: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 14:17:46  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:17:46  DM-RENDER-001: Redshift Info: AMM enabled
job.log: 2024/03/19 14:17:46  DM-RENDER-001: Redshift Info: Rendering frame 16...
job.log: 2024/03/19 14:17:46  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:18:34  DM-RENDER-011: Downloaded Asset(s) in 2.043 seconds
job.log: 2024/03/19 14:18:37  DM-RENDER-011: Rendering frame 78 of job 'Nick C color redo'
job.log: 2024/03/19 14:19:10  DM-RENDER-001: Redshift Info: 
job.log: 2024/03/19 14:19:10  DM-RENDER-001: Redshift Info: Rendering time: 1m:24s (4 GPU(s) used)
job.log: 2024/03/19 14:19:12  DM-RENDER-001: Rendering frame 17 of job 'Nick C color redo'
job.log: 2024/03/19 14:19:13  DM-RENDER-001: Redshift Info: AMM enabled
job.log: 2024/03/19 14:19:13  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:19:13  DM-RENDER-001: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 14:19:13  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:19:13  DM-RENDER-001: Redshift Info: Rendering frame 17...
job.log: 2024/03/19 14:19:13  DM-RENDER-001: Redshift Info: Summary: Lights:8 Meshes:217 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:0
job.log: 2024/03/19 14:20:33  DM-RENDER-013: Redshift Info: Rendering time: 5m:5s (2 GPU(s) used)
job.log: 2024/03/19 14:20:33  DM-RENDER-013: Redshift Info: 
job.log: 2024/03/19 14:20:34  DM-RENDER-013: Rendering frame 67 of job 'Nick C color redo'
job.log: 2024/03/19 14:20:35  DM-RENDER-013: Redshift Info: AMM enabled
job.log: 2024/03/19 14:20:35  DM-RENDER-013: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 14:20:35  DM-RENDER-013: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:20:35  DM-RENDER-013: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:20:35  DM-RENDER-013: Redshift Info: Summary: Lights:8 Meshes:217 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:0
job.log: 2024/03/19 14:20:35  DM-RENDER-013: Redshift Info: Rendering frame 67...
job.log: 2024/03/19 14:20:35  DM-RENDER-016: Redshift Info: Rendering time: 2m:59s (2 GPU(s) used)
job.log: 2024/03/19 14:20:35  DM-RENDER-016: Redshift Info: 
job.log: 2024/03/19 14:20:36  DM-RENDER-016: Rendering frame 56 of job 'Nick C color redo'
job.log: 2024/03/19 14:20:37  DM-RENDER-016: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 14:20:37  DM-RENDER-016: Redshift Info: Summary: Lights:8 Meshes:217 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:0
job.log: 2024/03/19 14:20:37  DM-RENDER-016: Redshift Info: Rendering frame 56...
job.log: 2024/03/19 14:20:37  DM-RENDER-016: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:20:37  DM-RENDER-016: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:20:37  DM-RENDER-016: Redshift Info: AMM enabled
job.log: 2024/03/19 14:20:40  DM-RENDER-001: Redshift Info: 
job.log: 2024/03/19 14:20:40  DM-RENDER-001: Redshift Info: Rendering time: 1m:27s (4 GPU(s) used)
job.log: 2024/03/19 14:20:41  DM-RENDER-001: Rendering frame 18 of job 'Nick C color redo'
job.log: 2024/03/19 14:20:43  DM-RENDER-001: Redshift Info: Summary: Lights:8 Meshes:217 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:0
job.log: 2024/03/19 14:20:43  DM-RENDER-001: Redshift Info: Rendering frame 18...
job.log: 2024/03/19 14:20:43  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:20:43  DM-RENDER-001: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 14:20:43  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:20:43  DM-RENDER-001: Redshift Info: AMM enabled
job.log: 2024/03/19 14:21:00  DM-RENDER-009: Redshift Info: Rendering time: 4m:28s (2 GPU(s) used)
job.log: 2024/03/19 14:21:00  DM-RENDER-009: Redshift Info: 
job.log: 2024/03/19 14:21:01  DM-RENDER-009: Rendering frame 27 of job 'Nick C color redo'
job.log: 2024/03/19 14:21:02  DM-RENDER-009: Redshift Info: Rendering frame 27...
job.log: 2024/03/19 14:21:02  DM-RENDER-009: Redshift Info: Summary: Lights:8 Meshes:217 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:0
job.log: 2024/03/19 14:21:02  DM-RENDER-009: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:21:02  DM-RENDER-009: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:21:02  DM-RENDER-009: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 14:21:02  DM-RENDER-009: Redshift Info: AMM enabled
job.log: 2024/03/19 14:22:11  DM-RENDER-015: Redshift Info: Rendering time: 4m:37s (2 GPU(s) used)
job.log: 2024/03/19 14:22:11  DM-RENDER-015: Redshift Info: 
job.log: 2024/03/19 14:22:12  DM-RENDER-015: Rendering frame 35 of job 'Nick C color redo'
job.log: 2024/03/19 14:22:13  DM-RENDER-001: Redshift Info: Rendering time: 1m:29s (4 GPU(s) used)
job.log: 2024/03/19 14:22:13  DM-RENDER-001: Redshift Info: 
job.log: 2024/03/19 14:22:13  DM-RENDER-015: Redshift Info: Rendering frame 35...
job.log: 2024/03/19 14:22:13  DM-RENDER-015: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:22:13  DM-RENDER-015: Redshift Info: AMM enabled
job.log: 2024/03/19 14:22:13  DM-RENDER-015: Redshift Info: =================================================================================================
job.log: 2024/03/19 14:22:13  DM-RENDER-015: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 14:22:13  DM-RENDER-015: Redshift Info: Summary: Lights:8 Meshes:217 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:0
job.log: 2024/03/19 14:22:13  DM-RENDER-001: Rendering frame 19 of job 'Nick C color redo'
job.log: 2024/03/19 14:22:15  DM-RENDER-001: Redshift Info: Summary: Lights:8 Meshes:217 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:0
